,CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Age Group
11610,1615113,FEMALE,Angela Reed,Raleigh,NC,North Carolina,27616,United States,North America,1942-07-18,82,60+
11611,1615254,FEMALE,Eileen Holt,Reno,NV,Nevada,89506,United States,North America,1937-07-27,87,60+
11612,1615340,MALE,Gilberto Spates,Nucla,CO,Colorado,81424,United States,North America,1996-11-29,28,18-30
11613,1615716,MALE,Michael Brown,Waldorf,MD,Maryland,20601,United States,North America,1971-07-08,53,50-60
11614,1615839,MALE,Mark Haas,Durham,NC,North Carolina,27701,United States,North America,1972-09-02,52,50-60
11615,1616131,MALE,Nicholas McRae,Mc Kinney,TX,Texas,75069,United States,North America,1970-10-20,54,50-60
11616,1616162,FEMALE,Tina Smith,Grand Island,NE,Nebraska,68801,United States,North America,1971-12-01,53,50-60
11617,1616350,MALE,Amos Carter,Muscoy,CA,California,92407,United States,North America,1935-02-06,89,60+
11618,1616392,MALE,Edmond Hassell,Pennsville,NJ,New Jersey,08070,United States,North America,1984-12-22,39,30-40
11619,1616456,FEMALE,Susan Garcia,Burlingame,CA,California,94010,United States,North America,1963-04-13,61,60+
11620,1616678,MALE,John Hall,Memphis,TN,Tennessee,38138,United States,North America,1938-11-09,86,60+
11621,1616770,MALE,John Smith,Springfield,MA,Massachusetts,01109,United States,North America,1981-04-24,43,40-50
11622,1616811,FEMALE,Kimberly Wilkinson,Burbank,CA,California,91504,United States,North America,1993-12-25,30,30-40
11623,1617106,FEMALE,Cleo Harris,Poughkeepsie,NY,New York,12601,United States,North America,1952-09-20,72,60+
11624,1617142,FEMALE,Ella Ferrigno,Los Angeles,CA,California,90017,United States,North America,1988-07-15,36,30-40
11625,1617201,FEMALE,Dorothy Clement,Los Angeles,CA,California,90017,United States,North America,1979-11-02,45,40-50
11626,1617755,FEMALE,Francis Lane,Tyler,TX,Texas,75702,United States,North America,1956-10-02,68,60+
11627,1617935,FEMALE,Stephanie Gill,Winter Haven,FL,Florida,33830,United States,North America,1939-10-04,85,60+
11628,1618133,FEMALE,Barbara Bailey,Oakland,CA,California,94607,United States,North America,1985-04-27,39,30-40
11629,1618221,FEMALE,Anna Ouellette,Seattle,WA,Washington,98161,United States,North America,1977-12-17,47,40-50
11630,1618248,MALE,Vincent Elliott,Larkspur,CA,California,94939,United States,North America,1954-01-29,70,60+
11631,1618288,FEMALE,Tina Lord,Donaldsonville,LA,Louisiana,70346,United States,North America,1935-05-22,89,60+
11632,1618347,FEMALE,Frances Ledbetter,Tampa,FL,Florida,33610,United States,North America,1994-10-14,30,30-40
11633,1618469,FEMALE,Jeanette OReilly,Fenton,MO,Missouri,63026,United States,North America,1979-04-08,45,40-50
11634,1618514,FEMALE,Dorthy Beck,Baltimore,MD,Maryland,21202,United States,North America,1972-07-14,52,50-60
11635,1618579,FEMALE,Pamela Balzer,Bay Minette,AL,Alabama,36507,United States,North America,1982-06-16,42,40-50
11636,1618654,MALE,William Buck,San Antonio,TX,Texas,78209,United States,North America,1949-07-26,75,60+
11637,1618759,MALE,Walter Young,Golden Valley,MN,Minnesota,55427,United States,North America,1957-10-03,67,60+
11638,1618878,FEMALE,Annmarie Mueller,Mobile,AL,Alabama,36693,United States,North America,1971-05-19,53,50-60
11639,1618921,MALE,Julian Sauer,Portland,OR,Oregon,97205,United States,North America,1950-10-11,74,60+
11640,1618950,MALE,Richard Jensen,Fresno,CA,California,93721,United States,North America,1938-04-04,86,60+
11641,1619001,MALE,Rodney Ridenour,Philadelphia,DE,Delaware,19108,United States,North America,1997-11-19,27,18-30
11642,1619118,MALE,David Williams,Bedford,MA,Massachusetts,01730,United States,North America,1947-11-26,77,60+
11643,1619613,FEMALE,Alice Colton,Hawley Lake,AZ,Arizona,85930,United States,North America,1992-02-03,32,30-40
11644,1620094,MALE,Thomas Dingman,Great Falls,MT,Montana,59401,United States,North America,1952-03-01,72,60+
11645,1620151,MALE,Alan Murray,Shaker Heights,OH,Ohio,44120,United States,North America,1983-06-23,41,40-50
11646,1620519,FEMALE,Wendy Clark,Colton,CA,California,92324,United States,North America,1936-01-10,88,60+
11647,1620615,MALE,Darnell Lett,Albemarle,NC,North Carolina,28001,United States,North America,1963-12-20,61,60+
11648,1620629,FEMALE,Emily Williams,Hanapepe,HI,Hawaii,96716,United States,North America,1975-01-13,49,40-50
11649,1621290,MALE,Bobby Reynolds,Southfield,MI,Michigan,48075,United States,North America,1955-01-24,69,60+
11650,1621370,FEMALE,Sarah Woodman,Elizabeth,NJ,New Jersey,07201,United States,North America,1952-02-20,72,60+
11651,1621372,FEMALE,Stephanie Wood,Conchas Dam,NM,New Mexico,88416,United States,North America,1961-06-25,63,60+
11652,1621469,MALE,Mario Miranda,Moore,OK,Oklahoma,73060,United States,North America,1997-10-29,27,18-30
11653,1621680,FEMALE,Christine Blumer,Garden City,NY,New York,11530,United States,North America,1970-07-31,54,50-60
11654,1621682,MALE,Michael Ramsey,Pomona,CA,California,91766,United States,North America,1967-04-23,57,50-60
11655,1621752,MALE,Gary McKinney,Philadelphia,PA,Pennsylvania,19146,United States,North America,1937-08-10,87,60+
11656,1621778,MALE,Shane Jensen,Ringgold,LA,Louisiana,71068,United States,North America,1941-02-09,83,60+
11657,1621821,FEMALE,Jessica Collins,Rocky Mount,NC,North Carolina,27801,United States,North America,1979-12-19,44,40-50
11658,1621832,FEMALE,Kathleen Leonard,Prosperity,SC,South Carolina,29127,United States,North America,1978-12-31,45,40-50
11659,1621880,MALE,Eric Lowe,Farber,MO,Missouri,63345,United States,North America,1947-03-04,77,60+
11660,1622140,FEMALE,Elizabeth Ruiz,Oceanside,CA,California,92054,United States,North America,1949-07-10,75,60+
11661,1622275,FEMALE,Tanya Dixon,Covina,CA,California,91723,United States,North America,1939-09-03,85,60+
11662,1622508,FEMALE,Debra Parker,Phoenix,AZ,Arizona,85008,United States,North America,1964-11-19,60,60+
11663,1622857,MALE,William Shea,Atlanta,GA,Georgia,30338,United States,North America,1984-02-05,40,40-50
11664,1623062,FEMALE,Bobbie Rice,Okmulgee,OK,Oklahoma,74447,United States,North America,1970-06-08,54,50-60
11665,1623146,FEMALE,Tamara Jones,Lexington,KY,Kentucky,40507,United States,North America,2000-02-28,24,18-30
11666,1623262,FEMALE,Jean Jones,Miami,FL,Florida,33147,United States,North America,1945-10-25,79,60+
11667,1623290,FEMALE,Margarita White,Newburgh,NY,New York,12550,United States,North America,1962-01-03,62,60+
11668,1623453,FEMALE,Roxanne Castiglia,Concord,CA,California,94520,United States,North America,1976-08-26,48,40-50
11669,1623592,MALE,Roger Sharon,Battle Lake,MN,Minnesota,56515,United States,North America,1966-01-18,58,50-60
11670,1623897,FEMALE,Sally Meredith,Las Vegas,NV,Nevada,89128,United States,North America,1989-04-14,35,30-40
11671,1624025,FEMALE,Evelyn Dinkins,Mineral Wells,TX,Texas,76067,United States,North America,1984-07-01,40,40-50
11672,1624159,FEMALE,Ileana Casey,Mason,OH,Ohio,45040,United States,North America,1988-09-25,36,30-40
11673,1624311,MALE,Eugene Morales,Indianapolis,IN,Indiana,46254,United States,North America,1960-01-01,64,60+
11674,1624323,FEMALE,Tam Woodward,Houston,TX,Texas,77032,United States,North America,1971-08-27,53,50-60
11675,1624456,FEMALE,Denise Shively,San Diego,CA,California,92121,United States,North America,1936-02-11,88,60+
11676,1624573,FEMALE,Dovie Abernathy,Philadelphia,PA,Pennsylvania,19103,United States,North America,1966-07-28,58,50-60
11677,1624904,MALE,Adolph Sandstrom,Huntsville,KY,Kentucky,35816,United States,North America,1985-11-02,39,30-40
11678,1625065,FEMALE,Margaret Rushing,Indianapolis,IN,Indiana,46225,United States,North America,1946-10-07,78,60+
11679,1625186,FEMALE,Sarah Hankins,Saint Louis,MO,Missouri,63102,United States,North America,1976-11-17,48,40-50
11680,1625232,FEMALE,Viola Parra,Wellston,MI,Michigan,49689,United States,North America,1952-12-01,72,60+
11681,1625255,FEMALE,Kristen Ashman,Richmond,CA,California,94801,United States,North America,1968-08-10,56,50-60
11682,1625297,MALE,John McCray,Kittanning,PA,Pennsylvania,16201,United States,North America,1989-11-21,35,30-40
11683,1625704,MALE,James Powell,Des Moines,IA,Iowa,50315,United States,North America,2001-01-30,23,18-30
11684,1625870,MALE,Javier Roberts,Red Bank,NJ,New Jersey,07701,United States,North America,1938-04-03,86,60+
11685,1625909,FEMALE,Sandra Manzano,Milwaukee,WI,Wisconsin,53233,United States,North America,1959-12-17,65,60+
11686,1626189,FEMALE,Mavis Kim,East Lansing,MI,Michigan,48823,United States,North America,1958-04-24,66,60+
11687,1626576,MALE,George McLean,Columbia,MD,Maryland,21045,United States,North America,1990-09-20,34,30-40
11688,1626614,MALE,Richard Partain,Raytown,MO,Missouri,64133,United States,North America,1954-08-21,70,60+
11689,1626664,MALE,Bryant Myler,Maumee,OH,Ohio,43537,United States,North America,1948-05-30,76,60+
11690,1626758,MALE,Russell Braden,Northbrook,IL,Illinois,60062,United States,North America,1965-09-26,59,50-60
11691,1626780,FEMALE,Juanita Rivera,Schaumburg,IL,Illinois,60173,United States,North America,1953-03-06,71,60+
11692,1626920,FEMALE,Lorie Williams,Jacksonville,FL,Florida,32258,United States,North America,1978-07-06,46,40-50
11693,1626970,MALE,Kyle Crawford,Perth Amboy,NJ,New Jersey,08861,United States,North America,1937-09-10,87,60+
11694,1626990,FEMALE,Sandra Gaskin,Trade Lake,WI,Wisconsin,54837,United States,North America,1966-01-19,58,50-60
11695,1627365,FEMALE,Lisa Brisco,Wheeling,IL,Illinois,60090,United States,North America,1962-07-27,62,60+
11696,1627394,MALE,Joseph Hart,Boston,MA,Massachusetts,02199,United States,North America,1976-03-10,48,40-50
11697,1627421,MALE,Roy Taylor,Montgomery,AL,Alabama,36104,United States,North America,1961-05-20,63,60+
11698,1627568,FEMALE,Betty Hershberger,Lenexa,MO,Missouri,66214,United States,North America,1974-02-07,50,50-60
11699,1627570,MALE,Paul Thompson,Salt Lake City,UT,Utah,84116,United States,North America,1961-08-28,63,60+
11700,1627599,MALE,David McNutt,Challenge,CA,California,95925,United States,North America,2001-02-28,23,18-30
11701,1627616,FEMALE,Anna Shoemaker,Osage,MN,Minnesota,56570,United States,North America,1992-01-27,32,30-40
11702,1627711,FEMALE,Irene Pigg,Hiawatha,KS,Kansas,66434,United States,North America,1989-05-21,35,30-40
11703,1627852,FEMALE,Laura Myers,Los Angeles,CA,California,90017,United States,North America,1976-06-10,48,40-50
11704,1627931,FEMALE,Odessa Graham,Santa Clara,CA,California,95054,United States,North America,1975-04-18,49,40-50
11705,1627947,MALE,Robert Williams,Tulsa,OK,Oklahoma,74120,United States,North America,1946-07-18,78,60+
11706,1628061,FEMALE,Barbara Williams,Atlanta,GA,Georgia,30342,United States,North America,1992-10-27,32,30-40
11707,1628073,MALE,Scott Harris,Seattle,WA,Washington,98133,United States,North America,1974-06-07,50,50-60
11708,1628237,FEMALE,Mary Kavanagh,Austin,TX,Texas,78702,United States,North America,1950-10-24,74,60+
11709,1628618,MALE,Mark Thomas,Clanton,AL,Alabama,35045,United States,North America,2000-11-07,24,18-30
11710,1628631,MALE,James Castro,Oakland,CA,California,94609,United States,North America,1973-01-22,51,50-60
11711,1628727,FEMALE,Joanne Chew,Indianapolis,IN,Indiana,46219,United States,North America,1989-03-13,35,30-40
11712,1628856,MALE,Manuel Nassar,Warren,OH,Ohio,44481,United States,North America,1946-09-22,78,60+
11713,1629058,MALE,Michael Payne,Crafton,PA,Pennsylvania,15205,United States,North America,1967-11-11,57,50-60
11714,1629123,MALE,Daniel Robinson,Arlington,VA,Virginia,22204,United States,North America,1980-04-05,44,40-50
11715,1629311,MALE,Danny Tenney,Piscataway,NJ,New Jersey,08854,United States,North America,1945-09-17,79,60+
11716,1629416,FEMALE,Kerry Pagan,San Francisco,CA,California,94103,United States,North America,1977-01-01,47,40-50
11717,1629447,FEMALE,Angela Dinapoli,Brashear,MO,Missouri,63533,United States,North America,1948-11-27,76,60+
11718,1629610,MALE,Clayton Isabel,Albany,NY,New York,12207,United States,North America,1975-06-26,49,40-50
11719,1629676,FEMALE,Peggy Bustamante,Lexington,NC,North Carolina,27292,United States,North America,1983-09-18,41,40-50
11720,1629879,MALE,John Shapiro,West Palm Beach,FL,Florida,33411,United States,North America,1969-03-18,55,50-60
11721,1629941,MALE,Joseph Watson,Cape Pole,AK,Alaska,99901,United States,North America,1987-10-18,37,30-40
11722,1630103,FEMALE,Catherine Vandemark,San Jose,CA,California,95134,United States,North America,1973-02-12,51,50-60
11723,1630331,FEMALE,Donna Joshua,Wilson,TX,Texas,79383,United States,North America,1939-02-18,85,60+
11724,1631070,FEMALE,Kirby Hurtado,Maryland Heights,IL,Illinois,63043,United States,North America,1955-12-27,68,60+
11725,1631101,FEMALE,Cheryl Vargas,Irvine,CA,California,92614,United States,North America,1942-08-06,82,60+
11726,1631350,FEMALE,Linda Alicea,Brentwood,TN,Tennessee,37027,United States,North America,1978-04-02,46,40-50
11727,1631360,FEMALE,Elvia Nielsen,Cobden,IL,Illinois,62920,United States,North America,1949-11-06,75,60+
11728,1631443,FEMALE,Sheila Winget,Harrisburg,PA,Pennsylvania,17101,United States,North America,1986-02-11,38,30-40
11729,1631876,FEMALE,Martha West,Phoenix,AZ,Arizona,85003,United States,North America,1957-04-19,67,60+
11730,1632062,MALE,Cody Baldwin,Rockville,CT,Connecticut,06066,United States,North America,1939-11-02,85,60+
11731,1632235,MALE,Matthew Fasano,New York,NY,New York,10022,United States,North America,1991-10-23,33,30-40
11732,1632278,FEMALE,Helen Carr,Deerpark,NY,New York,11729,United States,North America,1958-04-11,66,60+
11733,1632302,FEMALE,Gertrude Spencer,Cambridge,MA,Massachusetts,02141,United States,North America,1990-05-31,34,30-40
11734,1632461,MALE,Arthur Kelley,Washington,VA,Virginia,20005,United States,North America,1971-03-01,53,50-60
11735,1632492,FEMALE,Marlene Hahn,Warrensburg,MO,Missouri,64093,United States,North America,1981-07-20,43,40-50
11736,1632526,MALE,Michael Eudy,Indianapolis,IN,Indiana,46204,United States,North America,1959-07-01,65,60+
11737,1632547,MALE,Oliver McLaren,Redding,CA,California,96001,United States,North America,1980-08-14,44,40-50
11738,1632630,FEMALE,Jennifer Brown,Green Bay,WI,Wisconsin,54303,United States,North America,1949-09-17,75,60+
11739,1632947,MALE,Steven Andrews,New Castle,DE,Delaware,19720,United States,North America,1977-02-07,47,40-50
11740,1633217,MALE,Cristopher Mercurio,Sloatsburg,NY,New York,10974,United States,North America,1983-07-28,41,40-50
11741,1633391,FEMALE,Helen Donner,New Orleans,LA,Louisiana,70112,United States,North America,1965-05-25,59,50-60
11742,1633409,MALE,Paul Burt,Dearborn,MI,Michigan,48126,United States,North America,1942-01-04,82,60+
11743,1633425,MALE,Ernest Slone,Arlington Heights,IL,Illinois,60004,United States,North America,1987-11-05,37,30-40
11744,1633498,MALE,Lee Rentz,Oneida,TN,Tennessee,37841,United States,North America,1944-08-03,80,60+
11745,1633535,FEMALE,Kathy Goss,Damascus,MD,Maryland,20872,United States,North America,1946-11-16,78,60+
11746,1633676,FEMALE,Sandi Simpson,Garden City,NY,New York,11530,United States,North America,1961-04-15,63,60+
11747,1633913,MALE,Allen Rogers,Cedar City,UT,Utah,84720,United States,North America,1971-09-16,53,50-60
11748,1633967,MALE,Wayne Banks,Dubuque,IA,Iowa,52001,United States,North America,1979-03-31,45,40-50
11749,1633997,MALE,Freddie Ross,Chester,VA,Virginia,23831,United States,North America,1951-08-16,73,60+
11750,1634029,MALE,Charles Mansfield,Reston,MD,Maryland,22090,United States,North America,1997-01-27,27,18-30
11751,1634079,MALE,Sean Greenwood,Reston,MD,Maryland,20191,United States,North America,1964-04-30,60,60+
11752,1634354,FEMALE,Robbie Hamilton,Fayette,NY,New York,13065,United States,North America,2001-07-27,23,18-30
11753,1634380,MALE,Larry Shepard,Chicago,IL,Illinois,60606,United States,North America,1998-05-25,26,18-30
11754,1634778,FEMALE,Sadie Williamson,Franklin,MA,Massachusetts,02038,United States,North America,1993-11-04,31,30-40
11755,1634950,FEMALE,Cheryl Silverman,Waukesha,WI,Wisconsin,53186,United States,North America,1950-05-08,74,60+
11756,1635130,MALE,Randy Snider,West Valley City,UT,Utah,84119,United States,North America,1987-11-10,37,30-40
11757,1635142,FEMALE,Roxanna Harding,Minneapolis,MN,Minnesota,55401,United States,North America,1968-08-31,56,50-60
11758,1635172,MALE,Charles Jenkins,Englewood,CO,Colorado,80112,United States,North America,1937-07-10,87,60+
11759,1635245,FEMALE,Ruth Dixon,Spalding,NE,Nebraska,68665,United States,North America,1984-09-05,40,40-50
11760,1635374,FEMALE,Jessica Moss,Phoenix,AZ,Arizona,85003,United States,North America,1961-04-13,63,60+
11761,1635396,MALE,Paul Schupp,Pullman,WA,Washington,99163,United States,North America,1971-11-01,53,50-60
11762,1635484,MALE,Justin Long,Fort Worth,TX,Texas,76102,United States,North America,1974-11-25,50,50-60
11763,1635502,MALE,Neil Wheeler,Anchorage,AK,Alaska,99503,United States,North America,1956-04-21,68,60+
11764,1635565,MALE,Bruce Vargas,Scranton,SD,South Dakota,58653,United States,North America,1990-05-25,34,30-40
11765,1635587,FEMALE,Dawn Spikes,West Palm Beach,FL,Florida,33401,United States,North America,1977-05-03,47,40-50
11766,1635725,FEMALE,Sarah Stage,Los Angeles,CA,California,90017,United States,North America,1946-03-07,78,60+
